leadId,companyName,region,city,category,sito_storico,sito_nuovo,identity,verdict_storico,nuovo_risultato,compagnia,numero_polizza,decorrenza,scadenza,massimale,documento,link,estratto,fonte,conflitti,errori,motivazione,content_hash,reviewer,reviewed_at,entity_correct,website_correct,document_correct,dates_correct,verdict_correct,false_positive,false_negative,notes
cmqp9byul006r109j4gd1kyiw,Casa di Cura Privata Policlinico San Marco Spa,Veneto,Venezia,Laboratorio medico,http://www.policlinicosanmarco.it/,http://www.policlinicosanmarco.it/,PENDING_HUMAN,PUBLISHED,TECHNICAL_REVALIDATION_REQUIRED,Generali Italia,430294743,,,,https://www.policlinicosanmarco.it/wp-content/uploads/2023/10/SCHEDA_POLIZZA_2023_1.pdf,https://www.policlinicosanmarco.it/wp-content/uploads/2023/10/SCHEDA_POLIZZA_2023_1.pdf,"[V:PUB] Polizza RC certificata da PDF: https://www.policlinicosanmarco.it/wp-content/uploads/2023/10/SCHEDA_POLIZZA_2023_1.pdf .it POLICLINICO SAN MARCO SPA Legge 08/03/2017 n. 24 (Legge Gelli Bianco) Ai sensi dell’art. 10, comma 4, della Legge 8 marzo 2017 n. 24 (c.d. Legge Gelli – Bianco), si riporta qui di seguito Scheda Polizza Responsabilità civile verso i ter — [DOCS: https://www.policlinico",snapshot_only,,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1028)>,TECHNICAL_REVALIDATION_REQUIRED,,,,,,,,,,,
cmqp2azgf002k109jehgohvqs,Casa di Cura S. Antonino,Veneto,Piacenza,Ospedale privato,https://casadicurasantantonino.it/,https://casadicurasantantonino.it/,PENDING_HUMAN,PUBLISHED,TECHNICAL_REVALIDATION_REQUIRED,Autoassicurazione / gestione diretta del rischio,,,,,https://casadicurasantantonino.it/wp-content/uploads/2025/07/Piano-programma-CdC-SA-2025-2027.pdf,https://casadicurasantantonino.it/wp-content/uploads/2025/07/Piano-programma-CdC-SA-2025-2027.pdf,"[V:PUB] Polizza RC certificata da PDF: https://casadicurasantantonino.it/wp-content/uploads/2025/07/Piano-programma-CdC-SA-2025-2027.pdf ale recante: Norme per la copertura dei rischi derivanti da responsabilità civile negli enti del Servizio Sanitario Regionale"". • Delibera R.E.R. n. 1350 del 17/09/2012 di approvazione del ""Programma regionale per la prevenzione degli event — [DOCS: https://casad",snapshot_only,,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1028)>,TECHNICAL_REVALIDATION_REQUIRED,,,,,,,,,,,
cmqplxqht00ga109j6lwdz6re,Casa di Cura Santa Famiglia,Veneto,Santa Maria di Sala,Clinica ostetrica e ginecologica,https://www.cdcsantafamiglia.it/,https://www.cdcsantafamiglia.it/,PENDING_HUMAN,PUBLISHED,TECHNICAL_REVALIDATION_REQUIRED,Autoassicurazione / gestione diretta del rischio,,,1464134400000,,https://www.cdcsantafamiglia.it/wp-content/uploads/2026/04/PARS-SANTA-FAMIGLIA-2026.pdf,https://www.cdcsantafamiglia.it/wp-content/uploads/2026/04/PARS-SANTA-FAMIGLIA-2026.pdf,"[V:PUB] Polizza RC certificata da PDF: https://www.cdcsantafamiglia.it/wp-content/uploads/2026/04/PARS-SANTA-FAMIGLIA-2026.pdf 725.544,24 4. DESCRIZIONE DELLA POSIZIONE ASSICURATIVA ANNO POLIZZA SCADENZA COMPAGNIA ASSICURATIVA PREMIO FRANCHIGIA BROKER 2021 / 2022 Autoassicurazione / / / 2022 / 2023 Autoassicurazione / / / 2023 / 2024 Autoassicurazione / / / 2024 / — [DOCS: https://www.cdcsantafami",snapshot_only,,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1028)>,TECHNICAL_REVALIDATION_REQUIRED,,,,,,,,,,,
cmqps3rmy00k0109jxt3ai8pg,Casa di Cura Santa Giuliana,Veneto,Verona,casa di cura,https://www.giuliana.it/,https://www.giuliana.it/,PENDING_HUMAN,PUBLISHED,TECHNICAL_REVALIDATION_REQUIRED,,,,,,https://www.aogoi.it/notiziario/archivio-news-legge-gelli-polizze,https://www.aogoi.it/notiziario/archivio-news-legge-gelli-polizze,"[V:PUB] Polizza trovata su portale regionale/ASL; sito web non raggiungibile. [Portale istituzionale: https://www.aogoi.it/notiziario/archivio-news-legge-gelli-polizze] rale della garanzia. L’assicuratore, per quanto riguarda la responsabilità civile della struttura e dell’esercente la professione sanitaria richiamata dall’articolo 7 della legge Gelli, si obbliga a tenere indenne la struttura dai ",snapshot_only,,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1028)>,TECHNICAL_REVALIDATION_REQUIRED,,,,,,,,,,,
cmqpkikcs00fj109jq0sago3k,Casa di Cura Spatocco,Veneto,Chieti,Casa di cura,https://www.grupposynergo.com/,https://www.grupposynergo.com/,PENDING_HUMAN,PUBLISHED,TECHNICAL_REVALIDATION_REQUIRED,Vittoria,,,,,https://www.grupposynergo.com/la-struttura/trasparenza,https://www.grupposynergo.com/la-struttura/trasparenza,"[V:PUB] Polizza RC rilevata in sezione Trasparenza — certificata. — [FONTI: sito web (189 pagine, sezione Trasparenza letta: /, /qualita) · fonte polizza HTML: https://www.grupposynergo.com/la-struttura/trasparenza · PDF polizza letti 142/142 · Google Maps (sito e telefono struttura)] [Verifica: 2026-06-29 14:28]",snapshot_only,,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1028)>,TECHNICAL_REVALIDATION_REQUIRED,,,,,,,,,,,
cmqplxqhx00gb109jhe72qct4,Casa di Cura Villa Anna Maria - NefroCenter,Veneto,Santa Maria di Sala,Clinica medica,https://www.villannamaria.it/,https://www.villannamaria.it/,PENDING_HUMAN,PUBLISHED,TECHNICAL_REVALIDATION_REQUIRED,Berkshire Hathaway,2023RCG00290,,,,https://www.villannamaria.it/,https://www.villannamaria.it/,"[V:PUB] Polizza RC certificata in sezione Amministrazione Trasparente (HTML). 0104 del 27/03/2014 integrato dal DCA U00281 del 06/07/2018 Copertura Assicurativa compagnia assicurativa n. 2023RCG00290-1212704 con la Berkshire Hathaway Massimali RCT/RCO €5.000.000,00 Facebook-f Instagram Gruppo NefroCenter Consorzio Ne — [FONTI: sito web (3 pagine: /, /qualita) · PDF polizza letti 1/1 · Google Maps ",snapshot_only,,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1028)>,TECHNICAL_REVALIDATION_REQUIRED,,,,,,,,,,,
cmqp1u06h0028109jzqe4621r,Casa di Cura Villa Santa Chiara,Veneto,Zimella,Casa di riposo,http://www.villasantachiara.it/,http://www.villasantachiara.it/,PENDING_HUMAN,PUBLISHED,TECHNICAL_REVALIDATION_REQUIRED,AmTrust,,,,,https://villasantachiara.it/wp-content/uploads/2025/07/SetInformativo_AmTrustIstitutiClinici_032020.pdf,https://villasantachiara.it/wp-content/uploads/2025/07/SetInformativo_AmTrustIstitutiClinici_032020.pdf,[V:PUB] Polizza RC certificata da PDF: https://villasantachiara.it/wp-content/uploads/2025/07/SetInformativo_AmTrustIstitutiClinici_032020.pdf AMTRUSTIstitutiClinici Contratto di Assicurazione per la Responsabilità Civile delle Strutture Sanitarie Private Il Set Informativo contiene: • Dip Danni (Documento Informativo Precontrattuale) • Dip Aggiuntivo Danni (Documento Informati — [DOCS: https://vi,snapshot_only,,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1028)>,TECHNICAL_REVALIDATION_REQUIRED,,,,,,,,,,,
cmqpvbz9m00kv109jp2xxfkeo,Casa di cura Sileno e Anna Rizzola S.p.A.,Veneto,San Donà di Piave,Fermata dell'autobus,https://www.rizzola.it/,https://www.rizzola.it/,PENDING_HUMAN,PUBLISHED,TECHNICAL_REVALIDATION_REQUIRED,Assicurazioni Generali,340230003,,,,https://www.rizzola.it/leggeGelli.php,https://www.rizzola.it/leggeGelli.php,"[V:PUB] Polizza RC certificata in sezione Amministrazione Trasparente (HTML). parente Whistleblowing L.R. 23 2012 Trasparenza (PDF) Legge Gelli n.24/2017 Contatti e Mappa Comunicazioni Magazine Modulistica Soddisfazione utenti Tempi attesa Servizio navetta Hotel vicini Informazioni dipendenti Informativa privacy Util — [FONTI: sito web (102 pagine: /, /index.php) · fonte polizza HTML: https://www.",snapshot_only,,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1028)>,TECHNICAL_REVALIDATION_REQUIRED,,,,,,,,,,,
cmqp2azgg002l109jffzswz6y,Casa di cura Villa Regina,Veneto,Arcade,Casa di cura,http://www.reginaarco.it/,http://www.reginaarco.it/,PENDING_HUMAN,PUBLISHED,TECHNICAL_REVALIDATION_REQUIRED,Assicurazioni Generali,05108332000502,,,,http://www.reginaarco.it/area-trasparenza,http://www.reginaarco.it/area-trasparenza,"[V:PUB] Polizza RC certificata in sezione Amministrazione Trasparente (HTML). 10000000122301 BIC SWIFT CCRTIT2T04A ASSICURAZIONI GENERALI POLIZZA N. 05108332000502 c/o ESAFIN Via Marsala 13 38123 Trento Privacy Policy - Cookie Policy Marketing e Comunicazione Linfodrenaggio Ufficio Via Pomerio, 3 38062 Arco TN INFORM — [FONTI: sito web (6 pagine: /, /area-trasparenza) · fonte polizza HTML: http://",snapshot_only,,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1028)>,TECHNICAL_REVALIDATION_REQUIRED,,,,,,,,,,,
cmqp5p529003y109jgzamzczm,Centro Diagnostico Clinica San Francesco,Veneto,Verona,Centro chirurgico,https://www.clinicasanfrancesco.com/,https://www.clinicasanfrancesco.com/,PENDING_HUMAN,PUBLISHED,TECHNICAL_REVALIDATION_REQUIRED,Generali,,,1432857600000,,https://www.clinicasanfrancesco.com/,https://www.clinicasanfrancesco.com/,"[V:PUB] Polizza su dominio alternativo https://www.clinicasanfrancesco.com/ (Maps aveva http://www.clinicasanfrancesco.it/la-clinica/). Polizza RC certificata in sezione Amministrazione Trasparente (HTML). — [FONTI: sito web (45 pagine, sezione Trasparenza letta: /, /sito/amministrazione-trasparente) · fonte polizza HTML: https://www.clinicasanfrancesco.com/sito/amministrazione-trasparente · PDF p",snapshot_only,,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1028)>,TECHNICAL_REVALIDATION_REQUIRED,,,,,,,,,,,
cmqpnlxik00hd109jnewbykj4,Centro Diagnostico Terapeutico Sacro Cuore,Veneto,Pressana,Centro medico,https://www.sacrocuore.it/centro-servizi-diagnosi-e-cura-verona/centro-diagnostico-terapeutico-sacro-cuore/,https://www.sacrocuore.it/centro-servizi-diagnosi-e-cura-verona/centro-diagnostico-terapeutico-sacro-cuore/,PENDING_HUMAN,PUBLISHED,TECHNICAL_REVALIDATION_REQUIRED,Cattolica,,,,,https://www.sacrocuore.it/area-trasparenza,https://www.sacrocuore.it/area-trasparenza,"[V:PUB] Polizza RC certificata in sezione Amministrazione Trasparente (HTML). 2021-2025 Sicurezza del paziente Relazione-ev-avversi-Legge-Gelli-2022-1 Relazione-ev-avversi-Legge-Gelli-2023-1 Relazione-ev-avversi-Legge-Gelli-2024-1 Informative privacy • Informativa privacy ai pazienti per il trattamento dei dati perso — [FONTI: sito web (56 pagine, sezione Trasparenza letta: /centro-servizi-diagnos",snapshot_only,,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1028)>,TECHNICAL_REVALIDATION_REQUIRED,,,,,,,,,,,
cmqpapjes007b109jfwpzxwa5,Centro Medico Concordia,Veneto,Concordia Sagittaria,Centro medico,https://www.centromedicoconcordia.it/,https://www.centromedicoconcordia.it/,PENDING_HUMAN,PUBLISHED,TECHNICAL_REVALIDATION_REQUIRED,,,,,,https://www.aogoi.it/notiziario/archivio-news-legge-gelli-polizze,https://www.aogoi.it/notiziario/archivio-news-legge-gelli-polizze,[V:PUB] Polizza trovata su portale regionale/ASL; sito web non raggiungibile. [Portale istituzionale: https://www.aogoi.it/notiziario/archivio-news-legge-gelli-polizze] Polizza RC pubblicata sul sito ma scaduta da 2768 giorni. Art. 10 L. 24/2017 richiede pubblicazione aggiornata — irregolarità normativa. — [FONTI: portali regionali/ASL (7 ricerche: https://www.aogoi.it/notiziario/archivio-news-leg,snapshot_only,,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1028)>,TECHNICAL_REVALIDATION_REQUIRED,,,,,,,,,,,
cmqpbvrog008f109jlot7j56j,Centro Medico Polispecialistico,Veneto,Costabissara,Centro medico pubblico,http://www.centromedicovicenza.it/,http://www.centromedicovicenza.it/,PENDING_HUMAN,PUBLISHED,TECHNICAL_REVALIDATION_REQUIRED,Vittoria,,,,,https://www.centromedicovicenza.it/guida-a-skybet-in-italia-quote-puntate-e-gestione-del-rischio/,https://www.centromedicovicenza.it/guida-a-skybet-in-italia-quote-puntate-e-gestione-del-rischio/,"[V:PUB] Riferimenti assicurativi su pagina web ma PDF polizza RC non individuato — verifica manuale. — [FONTI: sito web (77 pagine: /, /modulistica) · fonte polizza HTML: https://www.centromedicovicenza.it/guida-a-skybet-in-italia-quote-puntate-e-gestione-del-rischio/ · PDF polizza letti 7/7 · Google Maps (sito e telefono struttura)] [Verifica: 2026-06-27 16:21]",snapshot_only,,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1028)>,TECHNICAL_REVALIDATION_REQUIRED,,,,,,,,,,,
cmqpcpoug0097109jygwy0lvi,Centro Serena Srl,Veneto,Marano di Valpolicella,Centro di riabilitazione,https://www.centro-serena.it/,https://www.centro-serena.it/,PENDING_HUMAN,PUBLISHED,TECHNICAL_REVALIDATION_REQUIRED,Autoassicurazione / gestione diretta del rischio,,,,,https://www.centro-serena.it/_files/ugd/40c53e_efc2b143c0f648259d045e32aa84ef46.pdf,https://www.centro-serena.it/_files/ugd/40c53e_efc2b143c0f648259d045e32aa84ef46.pdf,[V:PUB] Polizza RC certificata da PDF: https://www.centro-serena.it/_files/ugd/40c53e_efc2b143c0f648259d045e32aa84ef46.pdf edetto dato si riferisce a periodi in cui la Struttura è in copertura assicurativa o in auto assicurazione/auto ritenzione. (Tabella3- Sinistrosità e risarcimenti erogati nell'ultimo quinquennio) —___—— EE Serena S.a.s. - Partita IVA 058552 — [DOCS: https://www.centro-serena.i,snapshot_only,,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1028)>,TECHNICAL_REVALIDATION_REQUIRED,,,,,,,,,,,
cmqpft9hv00c6109jdnfnrdf1,Centro Servizi per Anziani Pietro e Santa Scarmignan,Veneto,Merlara,Centro di riabilitazione,http://csascarmignan.it/,http://csascarmignan.it/,PENDING_HUMAN,PUBLISHED,TECHNICAL_REVALIDATION_REQUIRED,di lavoro ai sensi del D.Lgs.,,,1715299200000,,http://csascarmignan.it/,http://csascarmignan.it/,"[V:PUB] Polizza RC rilevata in sezione Trasparenza — certificata. — [FONTI: sito web (114 pagine: /, /domanda-di-accoglimento) · PDF polizza letti 17/17 · Google Maps (sito e telefono struttura)] [Verifica: 2026-07-01 08:22]",snapshot_only,,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1028)>,TECHNICAL_REVALIDATION_REQUIRED,,,,,,,,,,,
cmqpridw400jn109j52lx76t2,Centro medico Cerba HealthCare Italia San Vendemiano,Veneto,Vazzola,Centro medico,https://www.cerbahealthcare.it/sedi/san-vendemiano-via-venezia-59,https://www.cerbahealthcare.it/sedi/san-vendemiano-via-venezia-59,PENDING_HUMAN,PUBLISHED,TECHNICAL_REVALIDATION_REQUIRED,Generali Italia,,,,,https://src.cerbahealthcare.it/public/facility_business_name/659be164-d133-4e98-b8ef-ce9682a71ae6.pdf,https://src.cerbahealthcare.it/public/facility_business_name/659be164-d133-4e98-b8ef-ce9682a71ae6.pdf,"[V:PUB] Polizza RC certificata da PDF: https://src.cerbahealthcare.it/public/facility_business_name/659be164-d133-4e98-b8ef-ce9682a71ae6.pdf esa 14, 31021, Mogliano Veneto TV - Italy Descrizione della polizza: Numero di polizza: 380379406 a) Garanzia: Responsabilità Civile Professionale Massimale : Euro 10.000.000,00 per sinistro e per anno assicurativo b) Durata: Inizio: ore 24 — [DOCS: https://s",snapshot_only,,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1028)>,TECHNICAL_REVALIDATION_REQUIRED,,,,,,,,,,,
cmqpqt51a00ja109jrfn5jo6d,Clinica Valdastico,Veneto,Forni,Dentista,https://www.valdastico.com/,https://www.valdastico.com/,PENDING_HUMAN,PUBLISHED,TECHNICAL_REVALIDATION_REQUIRED,,,,,,https://www.chiarini.com/assicurazione-struttura-sanitaria-medico-legge-gelli-bianco,https://www.chiarini.com/assicurazione-struttura-sanitaria-medico-legge-gelli-bianco,[V:PUB] Polizza trovata su portale regionale/ASL; sito web non raggiungibile. [Portale istituzionale: https://www.chiarini.com/assicurazione-struttura-sanitaria-medico-legge-gelli-bianco] Polizza RC pubblicata sul sito ma scaduta da 3378 giorni. Art. 10 L. 24/2017 richiede pubblicazione aggiornata — irregolarità normativa. — [FONTI: portali regionali/ASL (7 ricerche: https://www.chiarini.com/assic,snapshot_only,,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1028)>,TECHNICAL_REVALIDATION_REQUIRED,,,,,,,,,,,
cmqpix4cp00ee109jlijdhfcc,Fisiomas Srl,Veneto,Salizzole,Clinica di fisioterapia,https://www.fisiomas.org/,https://www.fisiomas.org/,PENDING_HUMAN,PUBLISHED,TECHNICAL_REVALIDATION_REQUIRED,Generali,,,,,https://www.fisiomas.org/,https://www.fisiomas.org/,"[V:PUB] Riferimenti assicurativi su pagina web ma PDF polizza RC non individuato — verifica manuale. — [FONTI: sito web (67 pagine: /, /chi-siamo/) · PDF polizza letti 1/1 · Google Maps (sito e telefono struttura)] [Verifica: 2026-06-27 17:51]",snapshot_only,,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1028)>,TECHNICAL_REVALIDATION_REQUIRED,,,,,,,,,,,
cmqpeydrk00b4109jvi9t2nim,GENESI srl,Veneto,Martellago,Clinica per la fertilità,https://www.institutobernabeu.com/it/centri/venezia/?utm_source=google&utm_medium=maps&utm_campaign=GoogleMyBusiness&utm_term=venezia,https://www.institutobernabeu.com/it/centri/venezia/?utm_source=google&utm_medium=maps&utm_campaign=GoogleMyBusiness&utm_term=venezia,PENDING_HUMAN,PUBLISHED,TECHNICAL_REVALIDATION_REQUIRED,Sham,,,1447027200000,,https://www.institutobernabeu.com/it/centri/venezia/?utm_source=google&utm_medium=maps&utm_campaign=GoogleMyBusiness&utm_term=venezia,https://www.institutobernabeu.com/it/centri/venezia/?utm_source=google&utm_medium=maps&utm_campaign=GoogleMyBusiness&utm_term=venezia,"[V:PUB] Riferimenti assicurativi su pagina web ma PDF polizza RC non individuato — verifica manuale. — [FONTI: sito web (31 pagine: /it/centri/venezia/, /wp-content/plugins/sitepress-multilingual-cms/res/js/cookies/language-cookie.js) · PDF polizza letti 1/1 · Google Maps (sito e telefono struttura)] [Verifica: 2026-07-01 13:16]",snapshot_only,,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1028)>,TECHNICAL_REVALIDATION_REQUIRED,,,,,,,,,,,
cmqpn99h100gz109jqmq0dgf1,GRUPPO MEDICA SPINEA,Veneto,Spinea,Clinica medica,https://www.fisiomedicaspinea.it/,https://www.fisiomedicaspinea.it/,PENDING_HUMAN,PUBLISHED,TECHNICAL_REVALIDATION_REQUIRED,,,,,,https://www.chiarini.com/assicurazione-struttura-sanitaria-medico-legge-gelli-bianco,https://www.chiarini.com/assicurazione-struttura-sanitaria-medico-legge-gelli-bianco,[V:PUB] Polizza trovata su portale regionale/ASL; sito web non raggiungibile. [Portale istituzionale: https://www.chiarini.com/assicurazione-struttura-sanitaria-medico-legge-gelli-bianco] Polizza RC pubblicata sul sito ma scaduta da 3378 giorni. Art. 10 L. 24/2017 richiede pubblicazione aggiornata — irregolarità normativa. — [FONTI: portali regionali/ASL (7 ricerche: https://www.chiarini.com/assic,snapshot_only,,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1028)>,TECHNICAL_REVALIDATION_REQUIRED,,,,,,,,,,,
cmqpfb5b600bb109jkn3ghfi7,Kinesis Medical Center - Poliambulatorio e Centro di Riabilitazione - Fisioterapia,Veneto,Maserà di Padova,Centro di riabilitazione,http://www.kinesismed.it/,http://www.kinesismed.it/,PENDING_HUMAN,PUBLISHED,TECHNICAL_REVALIDATION_REQUIRED,Generali Italia,380620025,,,,http://www.kinesismed.it/,http://www.kinesismed.it/,"[V:PUB] Polizza RC certificata in sezione Amministrazione Trasparente (HTML). nsi della L. 24/2017, art. 4 comma 10, si rende noto che la copertura assicurativa della responsabilità civile verso terzi è prestata da Generali Italia S.p.A., polizza n. 380620025, in regime di claims made. info@kinesismed.it 049681818 34 — [FONTI: sito web (9 pagine: /, /download) · PDF polizza letti 0/0 · Google Maps",snapshot_only,,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1028)>,TECHNICAL_REVALIDATION_REQUIRED,,,,,,,,,,,
cmqpkyd6x00fr109j5cj3w7bg,Kormed |Casa di Cura Città di Quartu,Veneto,Sant'Elena,Casa di cura,https://www.kormed.it/strutture/casa-di-cura-policlinico-citta-di-quartu-kinetika/,https://www.kormed.it/strutture/casa-di-cura-policlinico-citta-di-quartu-kinetika/,PENDING_HUMAN,PUBLISHED,TECHNICAL_REVALIDATION_REQUIRED,Unipol,,,,,https://www.kormed.it/strutture/casa-di-cura-policlinico-citta-di-quartu-kinetika/,https://www.kormed.it/strutture/casa-di-cura-policlinico-citta-di-quartu-kinetika/,"[V:PUB] Polizza RC certificata in sezione Amministrazione Trasparente (HTML). esponsabile Protezione dei Dati SLCDPO srls dpo@clariane.it Copertura Assicurativa Unipol Assicurazioni S.p.A. RCT massimale assicurato: € 15.000.000 per sinistro, persona e danni a cose RCO massimale assicurato: € 5.000.000 per sinistro e — [FONTI: sito web (13 pagine: /strutture/casa-di-cura-policlinico-citta-di-quartu",snapshot_only,,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1028)>,TECHNICAL_REVALIDATION_REQUIRED,,,,,,,,,,,
cmqpeoy8v00at109jjo0mi990,La Rocca,Veneto,Piovene Rocchette,Casa di cura,https://www.rocca.com/,https://www.rocca.com/,PENDING_HUMAN,PUBLISHED,TECHNICAL_REVALIDATION_REQUIRED,,,,,,https://ius.giuffrefl.it/dettaglio/6294423/gli-obblighi-assicurativi-di-strutture-e-professionisti-sanitari-previsti-dallart-10-della-legge-gelli,https://ius.giuffrefl.it/dettaglio/6294423/gli-obblighi-assicurativi-di-strutture-e-professionisti-sanitari-previsti-dallart-10-della-legge-gelli,[V:PUB] Polizza trovata su portale regionale/ASL; sito web non raggiungibile. [Portale istituzionale: https://ius.giuffrefl.it/dettaglio/6294423/gli-obblighi-assicurativi-di-strutture-e-professionisti-sanitari-previsti-dallart-10-della-legge-gelli] Polizza RC pubblicata sul sito ma scaduta da 3378 giorni. Art. 10 L. 24/2017 richiede pubblicazione aggiornata — irregolarità normativa. — [FONTI: port,snapshot_only,,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1028)>,TECHNICAL_REVALIDATION_REQUIRED,,,,,,,,,,,
cmqp2azg6002h109jccaqym33,Merry House Casa di Cura,Veneto,Salcedo,Casa di riposo,http://www.casadicuramerryhouse.it/,http://www.casadicuramerryhouse.it/,PENDING_HUMAN,PUBLISHED,TECHNICAL_REVALIDATION_REQUIRED,Generali Italia,450367098,,,,http://www.casadicuramerryhouse.it/wp-content/uploads/2026/05/Polizza-assicurativa-CGR.pdf,http://www.casadicuramerryhouse.it/wp-content/uploads/2026/05/Polizza-assicurativa-CGR.pdf,[V:PUB] Polizza RC certificata da PDF: http://www.casadicuramerryhouse.it/wp-content/uploads/2026/05/Polizza-assicurativa-CGR.pdf ATTIVA MULTIRAMO 图 Polizza n. 450367098 emessa il 25/11/2025 Versione n. 1 GENERALI Sostituisce la polizza n. 390781019 Codice Cliente: 31805407 Contraente CENTRO GERIATRICO ROMANO MERRY HOUSE Partit — [DOCS: http://www.casadicuramerryhouse.it/wp-content/uploads/2026/05,snapshot_only,,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1028)>,TECHNICAL_REVALIDATION_REQUIRED,,,,,,,,,,,
cmqp9h41x006x109j24wl0g9q,Nomentana Hospital,Veneto,Fonte,Casa di cura,http://www.nomentanahospital.it/,http://www.nomentanahospital.it/,PENDING_HUMAN,PUBLISHED,TECHNICAL_REVALIDATION_REQUIRED,Autoassicurazione / gestione diretta del rischio,,,910137600000,,http://www.nomentanahospital.it/images/Documentazione/NH_PARS_2025_completo.pdf,http://www.nomentanahospital.it/images/Documentazione/NH_PARS_2025_completo.pdf,[V:PUB] Polizza RC certificata da PDF: http://www.nomentanahospital.it/images/Documentazione/NH_PARS_2025_completo.pdf 5 - (Fonte: Uff. Affari Generali/Istituzionali/Legali) Anno Polizza Compagnia Ass. Premio Lordo ( € ) Franchigia ( € ) BROKERAGGIO 2020 AUTOASSICURAZIONE 2021 AUTOASSICURAZIONE 2022 AUTOASSICURAZIONE 2023 AUTOASSICURAZIONE 2024 AUTOASSICURA — [DOCS: http://www.nomentanahospital.it,snapshot_only,,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1028)>,TECHNICAL_REVALIDATION_REQUIRED,,,,,,,,,,,
cmqphz27e00ds109jksq70lj2,Opera della Provvidenza S. Antonio,Veneto,Rubano,Casa di cura,https://www.operadellaprovvidenza.it/,https://www.operadellaprovvidenza.it/,PENDING_HUMAN,PUBLISHED,TECHNICAL_REVALIDATION_REQUIRED,Autoassicurazione / gestione diretta del rischio,,,,,https://www.operadellaprovvidenza.it/,https://www.operadellaprovvidenza.it/,"[V:PUB] Riferimenti assicurativi su pagina web ma PDF polizza RC non individuato — verifica manuale. settore dettata prioritariamente dalla Legge n. 24/2017 (L. Gelli/Bianco) ""Disposizioni in materia di sicurezza delle cure e della persona assistita, nonché in materia di responsabilità professionale degli esercenti per le professioni sanit — [FONTI: sito web (242 pagine: /, /it/documenti) · PDF po",snapshot_only,,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Basic Constraints of CA cert not marked critical (_ssl.c:1028)>,TECHNICAL_REVALIDATION_REQUIRED,,,,,,,,,,,
